te_ev,pressure_torr,radius_m,lambda_m,n_ar0,k_iz,nu_ion,nu_wall,dnu,rel_dnu,p_lambda_torr_cm,ne_sub_lo,ne_sub_hi,alpha_sub_hi,n_ar_star,f_star,ne_star,alpha_star,C_wall,C_Te,C_Ar,dlnk_dlnTe,ne_ref,nu_RR,nu_3b,class
0.95,2.0,0.005,0.002078509543367318,6.47760526190762e+22,2.254822525765569e-21,146.0585025756688,14000.584895729333,-13854.526393153665,0.9895676856600312,0.41570190867346357,0.34803354557020066,1.7401677278510035,2.686436819613385e-23,6.341969467070283e+23,-8.790608119276794,nan,nan,nan,nan,nan,nan,1.7401677278510035,4.882723935771646e-19,3.8143979176810504e-38,extinction
0.95,2.0,0.01,0.004154068068337296,6.47760526190762e+22,2.254822525765569e-21,146.0585025756688,3505.1209448807294,-3359.062442305061,0.9583299678178042,0.8308136136674592,1.4354719585076672,7.177359792538336,1.1080267324632625e-22,3.1732373769999104e+23,-3.898781646452796,nan,nan,nan,nan,nan,nan,7.177359792538336,2.013890149425445e-18,6.488931821401684e-37,extinction
0.95,2.0,0.02,0.008284653061723664,6.47760526190762e+22,2.254822525765569e-21,146.0585025756688,881.2549571685787,-735.19645459291,0.8342607875421816,1.6569306123447327,6.5585734434412135,32.79286721720607,5.062498545573422e-22,1.5911160024252333e+23,-1.456333688287542,nan,nan,nan,nan,nan,nan,32.79286721720607,9.201326695201364e-18,1.3545734442298578e-35,extinction
0.95,2.0,0.05,0.020314161161742474,6.47760526190762e+22,2.254822525765569e-21,146.0585025756688,146.57248060917632,-0.5139780335075272,0.003506647573755732,4.062832232348494,9381.412489361916,46907.062446809585,7.241420332086692e-19,6.488992558489201e+22,-0.001757948519732322,nan,nan,nan,nan,nan,nan,46907.062446809585,1.3161618440574988e-14,2.7715342408595735e-29,near-threshold/ill-conditioned
0.95,2.0,0.1,0.038122848105260086,6.47760526190762e+22,2.254822525765569e-21,146.0585025756688,41.61784110069027,104.44066147497853,0.7150604698337967,7.624569621052017,nan,nan,nan,3.4577280335020225e+22,0.46620272559125653,7.952139463374419e+20,0.022998163494427324,0.5724948022684347,9.138111130029491,1.1449896045368695,16.961911084294456,7.952139463374419e+20,223.12850121845898,7965.476345857543,volume-growth (steady state OUT OF SUPPORT)
0.95,2.0,0.2,0.06271313410453205,6.47760526190762e+22,2.254822525765569e-21,146.0585025756688,15.379181223568757,130.67932135210003,0.8947053341478615,12.54262682090641,nan,nan,nan,2.1019271719187007e+22,0.6755086043480683,1.1522323520679979e+21,0.05481790080368039,0.24018302177297773,3.83378003749743,0.48036604354595547,16.961911084294456,1.1522323520679979e+21,323.3040352932339,16723.374151512995,volume-growth (steady state OUT OF SUPPORT)
0.95,5.0,0.005,0.002078509543367318,1.6194013154769048e+23,2.254822525765569e-21,365.14625643917196,5600.233958291734,-5235.087701852562,0.9347980353751945,1.0392547716836589,2.3026548060975505,11.513274030487752,7.109586685186281e-23,6.341969467070283e+23,-2.916243247710718,nan,nan,nan,nan,nan,nan,11.513274030487752,3.2305011630794914e-18,1.6697115805165744e-36,extinction
0.95,5.0,0.01,0.004154068068337296,1.6194013154769048e+23,2.254822525765569e-21,365.14625643917196,1402.048377952292,-1036.90212151312,0.7395622988612758,2.077034034168648,11.625590889352283,58.127954446761414,3.5894718555074813e-22,3.1732373769999104e+23,-0.9595126585811184,nan,nan,nan,nan,nan,nan,58.127954446761414,1.6310080342953428e-17,4.2561199244367223e-35,extinction
0.95,5.0,0.02,0.008284653061723664,1.6194013154769048e+23,2.254822525765569e-21,365.14625643917196,352.50198286743154,12.644273571740428,0.03462796988539517,4.142326530861832,nan,nan,nan,1.5911160024252333e+23,0.01746652468498311,7.44827478535787e+19,0.0004681163896287232,28.126186892798216,448.9476943230933,56.25237378559643,16.961911084294456,7.44827478535787e+19,20.89905989670507,69.8803637792191,near-threshold/ill-conditioned
0.95,5.0,0.05,0.020314161161742474,1.6194013154769048e+23,2.254822525765569e-21,365.14625643917196,58.62899224367053,306.5172641955014,0.8394369620124059,10.157080580871238,nan,nan,nan,6.488992558489201e+22,0.599296820592107,2.5555898945363714e+21,0.03938346163139038,0.33431111732913676,5.336244329298813,0.6686222346582735,16.961911084294456,2.5555898945363714e+21,717.0711046043077,82267.08337843219,volume-growth (steady state OUT OF SUPPORT)
0.95,5.0,0.1,0.038122848105260086,1.6194013154769048e+23,2.254822525765569e-21,365.14625643917196,16.64713644027611,348.4991199988959,0.9544096751734075,19.061424052630045,nan,nan,nan,3.4577280335020225e+22,0.7864810902365026,3.3538024187522706e+21,0.0969943959229062,0.13574319358351652,2.1667207862782605,0.27148638716703305,16.961911084294456,3.3538024187522706e+21,941.040974602689,141683.31950490552,volume-growth (steady state OUT OF SUPPORT)
0.95,5.0,0.2,0.06271313410453205,1.6194013154769048e+23,2.254822525765569e-21,365.14625643917196,6.151672489427503,358.9945839497445,0.9831528534636579,31.356567052266026,nan,nan,nan,2.1019271719187007e+22,0.8702034417392273,3.710820824482827e+21,0.17654373919603888,0.07457828367200868,1.1904119327918916,0.14915656734401736,16.961911084294456,3.710820824482827e+21,1041.216508677464,173453.77112165667,volume-growth (steady state OUT OF SUPPORT)
0.95,10.0,0.005,0.002078509543367318,3.2388026309538096e+23,2.254822525765569e-21,730.2925128783439,2800.116979145867,-2069.824466267523,0.739192141500778,2.0785095433673177,11.64794411648909,58.23972058244544,1.7981867751322089e-22,6.341969467070283e+23,-0.9581216238553589,nan,nan,nan,nan,nan,nan,58.23972058244544,1.6341440721449068e-17,4.2725026580299743e-35,extinction
0.95,10.0,0.01,0.004154068068337296,3.2388026309538096e+23,2.254822525765569e-21,730.2925128783439,701.024188976146,29.26832390219795,0.04007753521508939,4.154068068337296,nan,nan,nan,3.1732373769999104e+23,0.020243670709440775,1.7265074172179025e+20,0.0005440839156036297,24.199077908179053,386.2635298922683,48.398155816358106,16.961911084294456,1.7265074172179025e+20,48.443945697968566,375.4746949339102,near-threshold/ill-conditioned
0.95,10.0,0.02,0.008284653061723664,3.2388026309538096e+23,2.254822525765569e-21,730.2925128783439,176.25099143371577,554.0415214446282,0.7586569924713489,8.284653061723663,nan,nan,nan,1.5911160024252333e+23,0.5087332623424916,4.33879686854496e+21,0.02726889090381605,0.48283331759696857,7.706942484017718,0.9656666351939371,16.961911084294456,4.33879686854496e+21,1217.4198488704217,237127.7673560065,volume-growth (steady state OUT OF SUPPORT)
0.95,10.0,0.05,0.020314161161742474,3.2388026309538096e+23,2.254822525765569e-21,730.2925128783439,29.314496121835266,700.9780167565086,0.9598592405031015,20.314161161742476,nan,nan,nan,6.488992558489201e+22,0.7996484102960535,6.819904015227753e+21,0.10509958138733937,0.12527480022737145,1.999625222332054,0.2505496004547429,16.961911084294456,6.819904015227753e+21,1913.5918935780244,585868.705967413,volume-growth (steady state OUT OF SUPPORT)
0.95,10.0,0.1,0.038122848105260086,3.2388026309538096e+23,2.254822525765569e-21,730.2925128783439,8.323568220138055,721.9689446582058,0.9886024187933518,38.12284810526009,nan,nan,nan,3.4577280335020225e+22,0.8932405451182512,7.618116539443651e+21,0.22032144997037098,0.0597596333178178,0.9538779534490482,0.1195192666356356,16.961911084294456,7.618116539443651e+21,2137.561763576405,731036.3971606595,volume-growth (steady state OUT OF SUPPORT)
0.95,10.0,0.2,0.06271313410453205,3.2388026309538096e+23,2.254822525765569e-21,730.2925128783439,3.0758362447137517,727.2166766336302,0.9957882133659145,62.71313410453205,nan,nan,nan,2.1019271719187007e+22,0.9351017208696136,7.975134945174209e+21,0.3794201365166364,0.034701186877312724,0.5538972594551513,0.06940237375462545,16.961911084294456,7.975134945174209e+21,2237.7372976511806,801161.1051292373,volume-growth (steady state OUT OF SUPPORT)
0.95,20.0,0.005,0.002078509543367318,6.477605261907619e+23,2.254822525765569e-21,1460.5850257566879,1400.0584895729335,60.52653618375439,0.041439926547512905,4.1570190867346355,nan,nan,nan,6.341969467070283e+23,0.020939188072320536,3.571651014904358e+20,0.0005631769489666602,23.37867181254028,373.16828074066905,46.75734362508056,16.961911084294456,3.571651014904358e+20,100.21669533104794,1606.8739536113321,near-threshold/ill-conditioned
0.95,20.0,0.01,0.004154068068337296,6.477605261907619e+23,2.254822525765569e-21,1460.5850257566879,350.512094488073,1110.0729312686149,0.7600193838037723,8.308136136674593,nan,nan,nan,3.1732373769999104e+23,0.5101218353547203,8.701278983104553e+21,0.027420825955765865,0.4801580041213449,7.664239368197198,0.9603160082426898,16.961911084294456,8.701278983104553e+21,2441.485523645402,953696.0039758424,volume-growth (steady state OUT OF SUPPORT)
0.95,20.0,0.02,0.008284653061723664,6.477605261907619e+23,2.254822525765569e-21,1460.5850257566879,88.12549571685788,1372.45953003983,0.9396642481178372,16.569306123447326,nan,nan,nan,1.5911160024252333e+23,0.7543666311712458,1.2867425109927724e+22,0.0808704399321907,0.16280768440630689,2.5987217823333437,0.32561536881261377,16.961911084294456,1.2867425109927724e+22,3610.461426817855,2085581.0628054899,volume-growth (steady state OUT OF SUPPORT)
0.95,20.0,0.05,0.020314161161742474,6.477605261907619e+23,2.254822525765569e-21,1460.5850257566879,14.657248060917633,1445.9277776957701,0.9899648101257753,40.62832232348495,nan,nan,nan,6.488992558489201e+22,0.8998242051480267,1.5348532256610514e+22,0.23653182089923733,0.05566409209646328,0.8885052886317247,0.11132818419292656,16.961911084294456,1.5348532256610514e+22,4306.633471525457,2967409.4726104024,volume-growth (steady state OUT OF SUPPORT)
0.95,20.0,0.1,0.038122848105260086,6.477605261907619e+23,2.254822525765569e-21,1460.5850257566879,4.161784110069028,1456.4232416466189,0.9971506046983379,76.24569621052018,nan,nan,nan,3.4577280335020225e+22,0.9466202725591256,1.6146744780826415e+22,0.4669755580653006,0.02819489978624998,0.45004448341871495,0.05638979957249996,16.961911084294456,1.6146744780826415e+22,4530.603341523839,3284080.0739371963,volume-growth (steady state OUT OF SUPPORT)
0.95,20.0,0.2,0.06271313410453205,6.477605261907619e+23,2.254822525765569e-21,1460.5850257566879,1.5379181223568759,1459.047107634331,0.9989470533414787,125.4262682090641,nan,nan,nan,2.1019271719187007e+22,0.9675508604348069,1.6503763186556972e+22,0.7851729311578314,0.016768699658130035,0.2676604929423105,0.03353739931626007,16.961911084294456,1.6503763186556972e+22,4630.778875598614,3430913.294609426,volume-growth (steady state OUT OF SUPPORT)
0.95,50.0,0.005,0.002078509543367318,1.619401315476905e+24,2.254822525765569e-21,3651.46256439172,560.0233958291733,3091.439168562547,0.8466303882476021,10.392547716836589,nan,nan,nan,6.341969467070283e+23,0.6083756752289282,2.5943049825638727e+22,0.04090692955925456,0.32186060416017276,5.137510345141972,0.6437212083203455,16.961911084294456,2.5943049825638727e+22,7279.341429173348,8477852.097438207,volume-growth (steady state OUT OF SUPPORT)
0.95,50.0,0.01,0.004154068068337296,1.619401315476905e+24,2.254822525765569e-21,3651.46256439172,140.20483779522917,3511.257726596491,0.9616031014086036,20.77034034168648,nan,nan,nan,3.1732373769999104e+23,0.8040487341418882,3.428716370725284e+22,0.10805105207625255,0.12185285389898574,1.9450044193031335,0.2437057077979715,16.961911084294456,3.428716370725284e+22,9620.6102574877,14808357.763538795,volume-growth (steady state OUT OF SUPPORT)
0.95,50.0,0.02,0.008284653061723664,1.619401315476905e+24,2.254822525765569e-21,3651.46256439172,35.25019828674315,3616.2123661049773,0.990346279698854,41.42326530861832,nan,nan,nan,1.5911160024252333e+23,0.9017466524684983,3.845330983407602e+22,0.2416750870173147,0.05447946341832088,0.8695963510033103,0.10895892683664175,16.961911084294456,3.845330983407602e+22,10789.586160660156,18625641.120874174,volume-growth (steady state OUT OF SUPPORT)
0.95,50.0,0.05,0.020314161161742474,1.619401315476905e+24,2.254822525765569e-21,3651.46256439172,5.862899224367053,3645.599665167353,0.9983943696201241,101.57080580871236,nan,nan,nan,6.488992558489201e+22,0.9599296820592107,4.09344169807588e+22,0.6308285394349312,0.02087148605241153,0.3331488045656848,0.04174297210482306,16.961911084294456,4.09344169807588e+22,11485.758205367756,21106731.9442596,volume-growth (steady state OUT OF SUPPORT)
0.95,50.0,0.1,0.038122848105260086,1.619401315476905e+24,2.254822525765569e-21,3651.46256439172,1.664713644027611,3649.797850747693,0.9995440967517342,190.61424052630042,nan,nan,nan,3.4577280335020225e+22,0.9786481090236503,4.173262950497471e+22,1.2069378823500896,0.0109088705018045,0.1741264209798861,0.021817741003609,16.961911084294456,4.173262950497471e+22,11709.72807536614,21937911.275987044,volume-growth (steady state OUT OF SUPPORT)
0.95,50.0,0.2,0.06271313410453205,1.619401315476905e+24,2.254822525765569e-21,3651.46256439172,0.6151672489427503,3650.8473971427775,0.9998315285346366,313.56567052266024,nan,nan,nan,2.1019271719187007e+22,0.9870203441739227,4.2089647910705265e+22,2.0024313150814166,0.0065751713744768335,0.10495230084339739,0.013150342748953667,16.961911084294456,4.2089647910705265e+22,11809.903609440915,22314870.034770224,volume-growth (steady state OUT OF SUPPORT)
1.0,0.5,0.005,0.002078509543367318,1.619401315476905e+22,5.267919842157614e-21,85.3087632221693,58949.83113991298,-58864.52237669081,0.9985528582258413,0.10392547716836589,0.02047854865766543,0.10239274328832718,6.3228763809033376e-24,4.256953904695014e+23,-25.287207895970887,nan,nan,nan,nan,nan,nan,0.10239274328832718,2.7646040687848335e-20,1.048427387810927e-40,extinction
1.0,0.5,0.01,0.004154068068337296,1.619401315476905e+22,5.267919842157614e-21,85.3087632221693,14758.403978445178,-14673.09521522301,0.9942196484561092,0.2077034034168648,0.0821544444454133,0.41077222222706655,2.536568411432322e-23,2.12998900620444e+23,-12.152941064378286,nan,nan,nan,nan,nan,nan,0.41077222222706655,1.1090850000130796e-19,1.6873381855336255e-39,extinction
1.0,0.5,0.02,0.008284653061723664,1.619401315476905e+22,5.267919842157614e-21,85.3087632221693,3710.5471880782266,-3625.2384248560575,0.9770091151255909,0.4142326530861832,0.3325188151588021,1.6625940757940108,1.0266720546070359e-22,1.0680132590540199e+23,-5.5951117171934355,nan,nan,nan,nan,nan,nan,1.6625940757940108,4.489004004643829e-19,2.7642190608653407e-38,extinction
1.0,0.5,0.05,0.020314161161742474,1.619401315476905e+22,5.267919842157614e-21,85.3087632221693,617.1472867754792,-531.8385235533099,0.8617691999135288,1.0157080580871236,2.2665902004379093,11.332951002189548,6.998235022954797e-22,4.355640996511812e+22,-1.6896612685714034,nan,nan,nan,nan,nan,nan,11.332951002189548,3.059896770591178e-18,1.2843577841802905e-36,extinction
1.0,0.5,0.1,0.038122848105260086,1.619401315476905e+22,5.267919842157614e-21,85.3087632221693,175.23301516080116,-89.92425193863185,0.5131695751289425,1.9061424052630043,13.40528233166683,67.02641165833415,4.138962406523378e-21,2.320949183060254e+22,-0.43321433722359726,nan,nan,nan,nan,nan,nan,67.02641165833415,1.8097131147750222e-17,4.492539859792472e-35,extinction
1.0,0.5,0.2,0.06271313410453205,1.619401315476905e+22,5.267919842157614e-21,85.3087632221693,64.75444725713162,20.554315965037688,0.24094026438418942,3.1356567052266024,nan,nan,nan,1.4108877578714302e+22,0.12875965680197599,5.2230572644879385e+19,0.0037019651175993116,3.383203888691375,51.19448377084814,6.76640777738275,16.13195345452567,5.2230572644879385e+19,14.102254614117435,27.280327188120225,volume-growth (steady state OUT OF SUPPORT)
1.0,1.0,0.005,0.002078509543367318,3.23880263095381e+22,5.267919842157614e-21,170.6175264443386,29474.91556995649,-29304.298043512154,0.9942114329033652,0.20785095433673179,0.08227188953042894,0.4113594476521447,1.2700972999117318e-23,4.256953904695014e+23,-12.143603947985444,nan,nan,nan,nan,nan,nan,0.4113594476521447,1.1106705086607907e-19,1.692165951726776e-39,extinction
1.0,1.0,0.01,0.004154068068337296,3.23880263095381e+22,5.267919842157614e-21,170.6175264443386,7379.201989222589,-7208.584462778251,0.976878593824437,0.4154068068337296,0.33445123433753976,1.672256171687699,5.163192581436271e-23,2.12998900620444e+23,-5.576470532189143,nan,nan,nan,nan,nan,nan,1.672256171687699,4.515091663556787e-19,2.7964407037475987e-38,extinction
1.0,1.0,0.02,0.008284653061723664,3.23880263095381e+22,5.267919842157614e-21,170.6175264443386,1855.2735940391133,-1684.6560675947746,0.9080364605023632,0.8284653061723664,1.431105148272031,7.155525741360156,2.209312068902727e-22,1.0680132590540199e+23,-2.2975558585967177,nan,nan,nan,nan,nan,nan,7.155525741360156,1.9319919501672424e-18,5.120154863526781e-37,extinction
1.0,1.0,0.05,0.020314161161742474,3.23880263095381e+22,5.267919842157614e-21,170.6175264443386,308.5736433877396,-137.95611694340099,0.4470767996541157,2.031416116174247,17.475991821310256,87.37995910655128,2.6979093530258852e-21,4.355640996511812e+22,-0.3448306342857017,nan,nan,nan,nan,nan,nan,87.37995910655128,2.3592588958768847e-17,7.635257253462574e-35,extinction
1.0,1.0,0.1,0.038122848105260086,3.23880263095381e+22,5.267919842157614e-21,170.6175264443386,87.61650758040058,83.00101886393803,0.4864741658941812,3.8122848105260085,nan,nan,nan,2.320949183060254e+22,0.28339283138820137,2.2991316122601462e+20,0.009905997205973547,1.264335384034759,19.131864182123813,2.528670768069518,16.13195345452567,2.2991316122601462e+20,62.07655353102395,528.6006170493939,volume-growth (steady state OUT OF SUPPORT)
1.0,1.0,0.2,0.06271313410453205,3.23880263095381e+22,5.267919842157614e-21,170.6175264443386,32.37722362856581,138.2403028157728,0.8102350660960473,6.271313410453205,nan,nan,nan,1.4108877578714302e+22,0.564379828400988,4.578744982512254e+20,0.03245293579852226,0.3859281902696803,5.839847411950129,0.7718563805393606,16.13195345452567,4.578744982512254e+20,123.62611452783086,2096.4905614881145,volume-growth (steady state OUT OF SUPPORT)
1.0,2.0,0.005,0.002078509543367318,6.47760526190762e+22,5.267919842157614e-21,341.2350528886772,14737.457784978245,-14396.222732089569,0.9768457316134609,0.41570190867346357,0.3349378536674889,1.6746892683374448,2.5853524576214416e-23,4.256953904695014e+23,-5.571801973992722,nan,nan,nan,nan,nan,nan,1.6746892683374448,4.521661024511101e-19,2.804584145484606e-38,extinction
1.0,2.0,0.01,0.004154068068337296,6.47760526190762e+22,5.267919842157614e-21,341.2350528886772,3689.6009946112945,-3348.365941722617,0.9075143752977476,0.8308136136674592,1.4400576360911512,7.200288180455757,1.1115663720353516e-22,2.12998900620444e+23,-2.2882352660945715,nan,nan,nan,nan,nan,nan,7.200288180455757,1.9440778087230542e-18,5.1844149881610864e-37,extinction
1.0,2.0,0.02,0.008284653061723664,6.47760526190762e+22,5.267919842157614e-21,341.2350528886772,927.6367970195566,-586.4017441308795,0.6321458420094528,1.6569306123447327,8.222758528714408,41.11379264357205,6.347066698452115e-22,1.0680132590540199e+23,-0.6487779292983589,nan,nan,nan,nan,nan,nan,41.11379264357205,1.1100724013764454e-17,1.6903439455386388e-35,extinction
1.0,2.0,0.05,0.020314161161742474,6.47760526190762e+22,5.267919842157614e-21,341.2350528886772,154.2868216938698,186.94823119480742,0.5478576412716792,4.062832232348494,nan,nan,nan,4.355640996511812e+22,0.32758468285714915,5.315309468907352e+20,0.012203277251646967,1.0263228904326902,15.530270207341719,2.0526457808653804,16.13195345452567,5.315309468907352e+20,143.51335566049852,2825.251475025616,volume-growth (steady state OUT OF SUPPORT)
1.0,2.0,0.1,0.038122848105260086,6.47760526190762e+22,5.267919842157614e-21,341.2350528886772,43.80825379020029,297.4267990984769,0.8716185414735452,7.624569621052017,nan,nan,nan,2.320949183060254e+22,0.6416964156941007,1.0412010124387067e+21,0.04486099997527073,0.2791846545677949,4.2246091981377,0.5583693091355898,16.13195345452567,1.0412010124387067e+21,281.1242733584508,10840.995483033877,volume-growth (steady state OUT OF SUPPORT)
1.0,2.0,0.2,0.06271313410453205,6.47760526190762e+22,5.267919842157614e-21,341.2350528886772,16.188611814282904,325.0464410743943,0.9525587665240118,12.54262682090641,nan,nan,nan,1.4108877578714302e+22,0.782189914200494,1.2691623494639173e+21,0.08995487716036814,0.1392309475264316,2.106836217399469,0.2784618950528632,16.13195345452567,1.2691623494639173e+21,342.67383435525767,16107.730692967703,volume-growth (steady state OUT OF SUPPORT)
1.0,5.0,0.005,0.002078509543367318,1.6194013154769048e+23,5.267919842157614e-21,853.087632221693,5894.983113991299,-5041.895481769607,0.8552858225841303,1.0392547716836589,2.390886503022481,11.954432515112405,7.38200741277766e-23,4.256953904695014e+23,-1.6287207895970894,nan,nan,nan,nan,nan,nan,11.954432515112405,3.2276967790803495e-18,1.4290845675837669e-36,extinction
1.0,5.0,0.01,0.004154068068337296,1.6194013154769048e+23,5.267919842157614e-21,853.087632221693,1475.840397844518,-622.7527656228251,0.4219648456109229,2.077034034168648,19.35695916975492,96.7847958487746,5.976578808710675e-22,2.12998900620444e+23,-0.31529410643782874,nan,nan,nan,nan,nan,nan,96.7847958487746,2.6131894879169146e-17,9.367296707488978e-35,extinction
1.0,5.0,0.02,0.008284653061723664,1.6194013154769048e+23,5.267919842157614e-21,853.087632221693,371.05471880782267,482.0329134138703,0.5650450143773785,4.142326530861832,nan,nan,nan,1.0680132590540199e+23,0.3404888282806564,1.3811722492887053e+21,0.01293216388073742,0.9684769615638095,14.654948304164012,1.936953923127619,16.13195345452567,1.3811722492887053e+21,372.91650730795044,19076.367822052212,volume-growth (steady state OUT OF SUPPORT)
1.0,5.0,0.05,0.020314161161742474,1.6194013154769048e+23,5.267919842157614e-21,853.087632221693,61.71472867754793,791.3729035441451,0.9276572226034687,10.157080580871238,nan,nan,nan,4.355640996511812e+22,0.7310338731428596,2.965394500528811e+21,0.06808170147410286,0.18396283451326384,2.783717049217317,0.3679256690265277,16.13195345452567,2.965394500528811e+21,800.656515142779,87935.64543766517,volume-growth (steady state OUT OF SUPPORT)
1.0,5.0,0.1,0.038122848105260086,1.6194013154769048e+23,5.267919842157614e-21,853.087632221693,17.523301516080117,835.5643307056129,0.9794589666357673,19.061424052630045,nan,nan,nan,2.320949183060254e+22,0.8566785662776403,3.4750645660767827e+21,0.14972600828316227,0.08364948030922884,1.2657800425345125,0.16729896061845767,16.13195345452567,3.4750645660767827e+21,938.2674328407313,120760.73738402418,volume-growth (steady state OUT OF SUPPORT)
1.0,5.0,0.2,0.06271313410453205,1.6194013154769048e+23,5.267919842157614e-21,853.087632221693,6.475444725713162,846.6121874959798,0.9924094026438419,31.356567052266026,nan,nan,nan,1.4108877578714302e+22,0.9128759656801976,3.7030259031019933e+21,0.2624607012459058,0.047719535618886075,0.722089791856564,0.09543907123777215,16.13195345452567,3.7030259031019933e+21,999.8169938375382,137124.00839044334,volume-growth (steady state OUT OF SUPPORT)
1.0,10.0,0.005,0.002078509543367318,3.2388026309538096e+23,5.267919842157614e-21,1706.175264443386,2947.4915569956497,-1241.3162925522638,0.4211432903365212,2.0785095433673177,19.422285729010426,97.11142864505213,2.9983743904905176e-22,4.256953904695014e+23,-0.3143603947985447,nan,nan,nan,nan,nan,nan,97.11142864505213,2.6220085734164077e-17,9.43062957348305e-35,extinction
1.0,10.0,0.01,0.004154068068337296,3.2388026309538096e+23,5.267919842157614e-21,1706.175264443386,737.920198922259,968.2550655211269,0.5675003533924785,4.154068068337296,nan,nan,nan,2.12998900620444e+23,0.34235294678108563,2.7774678655036005e+21,0.013039822540929183,0.9604810757470135,14.533954932156554,1.920962151494027,16.13195345452567,2.7774678655036005e+21,749.9163236859722,77143.27743905126,volume-growth (steady state OUT OF SUPPORT)
1.0,10.0,0.02,0.008284653061723664,3.2388026309538096e+23,5.267919842157614e-21,1706.175264443386,185.52735940391133,1520.6479050394746,0.8912612535943446,8.284653061723663,nan,nan,nan,1.0680132590540199e+23,0.6702444141403282,5.437611505352165e+21,0.05091333332479847,0.24599651925680302,3.722407879369271,0.49199303851360604,16.13195345452567,5.437611505352165e+21,1468.1551064450846,295676.1888313824,volume-growth (steady state OUT OF SUPPORT)
1.0,10.0,0.05,0.020314161161742474,3.2388026309538096e+23,5.267919842157614e-21,1706.175264443386,30.857364338773966,1675.317900104612,0.9819143056508671,20.314161161742476,nan,nan,nan,4.355640996511812e+22,0.8655169365714298,7.02183375659227e+21,0.16121240851152935,0.07768944647189553,1.175593087920587,0.15537889294379106,16.13195345452567,7.02183375659227e+21,1895.895114279913,493061.4930521872,volume-growth (steady state OUT OF SUPPORT)
1.0,10.0,0.1,0.038122848105260086,3.2388026309538096e+23,5.267919842157614e-21,1706.175264443386,8.761650758040059,1697.4136136853458,0.9948647416589418,38.12284810526009,nan,nan,nan,2.320949183060254e+22,0.9283392831388202,7.531503822140242e+21,0.3245010221296481,0.0385961890026278,0.5840357355098394,0.0771923780052556,16.13195345452567,7.531503822140242e+21,2033.5060319778654,567235.4982291306,volume-growth (steady state OUT OF SUPPORT)
1.0,10.0,0.2,0.06271313410453205,3.2388026309538096e+23,5.267919842157614e-21,1706.175264443386,3.237722362856581,1702.9375420805293,0.9981023506609604,62.71313410453205,nan,nan,nan,1.4108877578714302e+22,0.9564379828400988,7.759465159165454e+21,0.5499704080551353,0.02277304850992311,0.34460071006981174,0.04554609701984622,16.13195345452567,7.759465159165454e+21,2095.0555929746724,602092.9955630256,volume-growth (steady state OUT OF SUPPORT)
1.0,20.0,0.005,0.002078509543367318,6.477605261907619e+23,5.267919842157614e-21,3412.350528886772,1473.7457784978249,1938.604750388947,0.5681141881462535,4.1570190867346355,nan,nan,nan,4.256953904695014e+23,0.34281980260072764,5.562510820102072e+21,0.013066880555054058,0.958492176376216,14.50385899945191,1.916984352752432,16.13195345452567,5.562510820102072e+21,1501.8779214275596,309415.2662375263,volume-growth (steady state OUT OF SUPPORT)
1.0,20.0,0.01,0.004154068068337296,6.477605261907619e+23,5.267919842157614e-21,3412.350528886772,368.9600994611295,3043.390429425642,0.8918750883481196,8.308136136674593,nan,nan,nan,2.12998900620444e+23,0.6711764733905428,1.089034637763052e+22,0.051128650645182,0.24496055780110912,3.7067317588410287,0.48992111560221824,16.13195345452567,1.089034637763052e+22,2940.393521960241,1185996.442247702,volume-growth (steady state OUT OF SUPPORT)
1.0,20.0,0.02,0.008284653061723664,6.477605261907619e+23,5.267919842157614e-21,3412.350528886772,92.76367970195567,3319.586849184816,0.9728153133985861,16.569306123447326,nan,nan,nan,1.0680132590540199e+23,0.835122207070164,1.3550490017479084e+22,0.12687567221292056,0.09871476984684201,1.4937473025966275,0.19742953969368401,16.13195345452567,1.3550490017479084e+22,3658.6323047193528,1836157.797138003,volume-growth (steady state OUT OF SUPPORT)
1.0,20.0,0.05,0.020314161161742474,6.477605261907619e+23,5.267919842157614e-21,3412.350528886772,15.428682169386983,3396.921846717385,0.9954785764127169,40.62832232348495,nan,nan,nan,4.355640996511812e+22,0.9327584682857148,1.5134712268719191e+22,0.3474738225863824,0.0360444498766471,0.5454229378274075,0.0720888997532942,16.13195345452567,1.5134712268719191e+22,4086.372312554182,2290595.154569192,volume-growth (steady state OUT OF SUPPORT)
1.0,20.0,0.1,0.038122848105260086,6.477605261907619e+23,5.267919842157614e-21,3412.350528886772,4.380825379020029,3407.969703507752,0.9987161854147355,76.24569621052018,nan,nan,nan,2.320949183060254e+22,0.9641696415694101,1.564438233426716e+22,0.6740510498226199,0.018580940990979383,0.28116593421678815,0.037161881981958765,16.13195345452567,1.564438233426716e+22,4223.983230252134,2447466.986207304,volume-growth (steady state OUT OF SUPPORT)
1.0,20.0,0.2,0.06271313410453205,6.477605261907619e+23,5.267919842157614e-21,3412.350528886772,1.6188611814282905,3410.7316677053436,0.9995255876652401,125.4262682090641,nan,nan,nan,1.4108877578714302e+22,0.9782189914200494,1.5872343671292373e+22,1.124989821673594,0.01113299208612367,0.16846391805682603,0.02226598417224734,16.13195345452567,1.5872343671292373e+22,4285.532791248941,2519312.9361961503,volume-growth (steady state OUT OF SUPPORT)
